candidate_id,source_type,block,metric,method,status,n_models,within_mean_distance,p_raw,q_fdr,feature_count,features,blind_ids,UNBLINDING_METADATA_models,UNBLINDING_METADATA_labs
C1866,knn_microcluster,values_wishes,euclidean,KNN_k=8,discard,8,4.33844592,0.0579420579,0.0761071726,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M004;M005;M027;M031;M039;M040;M055;M056,deepseek-v4-pro;gemini-2-0-flash;gpt-4-1;gpt-5-1-codex;gpt-5-codex;grok-3;opus-3;opus-4-0,DeepSeek;Google;OpenAI;OpenAI;OpenAI;xAI;Anthropic;Anthropic
C1869,knn_microcluster,values_wishes,euclidean,KNN_k=3,discard,3,3.02620318,0.0589410589,0.0772537623,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M005;M027;M031,gemini-2-0-flash;gpt-4-1;gpt-5-1-codex,Google;OpenAI;OpenAI
C1870,knn_microcluster,values_wishes,euclidean,KNN_k=4,discard,4,3.60130472,0.0589410589,0.0772537623,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M005;M027;M031;M055,gemini-2-0-flash;gpt-4-1;gpt-5-1-codex;opus-3,Google;OpenAI;OpenAI;Anthropic
C1874,knn_microcluster,values_wishes,euclidean,KNN_k=10,discard,10,4.506367,0.0599400599,0.0783536464,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M010;M011;M012;M013;M016;M021;M022;M024;M025;M050,gemini-2-5-flash-lite;gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;glm-4-5;glm-4-6;glm-4-7;glm-5-1;kimi-k2-5,Google;Google;Google;Google;Google;Z.ai;Z.ai;Z.ai;Z.ai;Moonshot AI
C1875,knn_microcluster,values_wishes,euclidean,KNN_k=4,discard,4,3.48405746,0.0599400599,0.0783536464,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M012;M016;M021;M022,gemini-3-1-flash-lite;gemini-3-flash-preview;glm-4-5;glm-4-6,Google;Google;Z.ai;Z.ai
C1879,knn_microcluster,values_wishes,euclidean,KNN_k=7,discard,7,4.29034658,0.0609390609,0.07944768,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M029;M030;M032;M037;M050;M053;M054,gpt-5;gpt-5-1;gpt-5-2;gpt-5-5;kimi-k2-5;minimax-m2;minimax-m2-7,OpenAI;OpenAI;OpenAI;OpenAI;Moonshot AI;MiniMax;MiniMax
C1880,knn_microcluster,values_wishes,euclidean,KNN_k=5,discard,5,4.10592014,0.0609390609,0.07944768,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M046;M058;M059;M060;M083,grok-4-3;opus-4-5;opus-4-6;opus-4-7;sonnet-4-6,xAI;Anthropic;Anthropic;Anthropic;Anthropic
C1884,knn_microcluster,values_wishes,euclidean,KNN_k=3,discard,3,3.06779386,0.0619380619,0.0805359097,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M030;M037;M038,gpt-5-1;gpt-5-5;gpt-5-5-pro,OpenAI;OpenAI;OpenAI
C1885,knn_microcluster,values_wishes,euclidean,KNN_k=9,discard,9,4.43573695,0.0619380619,0.0805359097,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M041;M043;M044;M046;M052;M059;M060;M071;M083,grok-4;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;grok-4-3;kimi-k2-thinking;opus-4-6;opus-4-7;qwen3-5-flash-02-23;sonnet-4-6,xAI;xAI;xAI;xAI;Moonshot AI;Anthropic;Anthropic;Qwen;Anthropic
C1886,knn_microcluster,values_wishes,euclidean,KNN_k=7,discard,7,4.17795361,0.0629370629,0.0817481406,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M009;M011;M012;M013;M016;M021;M022,gemini-2-5-flash;gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;glm-4-5;glm-4-6,Google;Google;Google;Google;Google;Z.ai;Z.ai
C1887,knn_microcluster,values_wishes,euclidean,KNN_k=9,discard,9,4.43788496,0.0629370629,0.0817481406,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M009;M011;M012;M013;M016;M021;M022;M024;M025,gemini-2-5-flash;gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;glm-4-5;glm-4-6;glm-4-7;glm-5-1,Google;Google;Google;Google;Google;Z.ai;Z.ai;Z.ai;Z.ai
C1895,knn_microcluster,values_wishes,euclidean,KNN_k=9,discard,9,4.44922584,0.0649350649,0.0839429558,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M010;M011;M012;M013;M016;M021;M022;M024;M025,gemini-2-5-flash-lite;gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;glm-4-5;glm-4-6;glm-4-7;glm-5-1,Google;Google;Google;Google;Google;Z.ai;Z.ai;Z.ai;Z.ai
C1896,knn_microcluster,values_wishes,euclidean,KNN_k=3,discard,3,3.3379727,0.0649350649,0.0839429558,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M011;M016;M022,gemini-2-5-pro;gemini-3-flash-preview;glm-4-6,Google;Google;Z.ai
C1901,knn_microcluster,values_wishes,euclidean,KNN_k=3,discard,3,3.18999645,0.0659340659,0.0850102028,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M024;M025;M036,glm-4-7;glm-5-1;gpt-5-4,Z.ai;Z.ai;OpenAI
C1906,knn_microcluster,values_wishes,euclidean,KNN_k=10,discard,10,4.62158318,0.0669330669,0.0859816284,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M003;M004;M009;M010;M012;M022;M071;M073;M074;M075,deepseek-v3-2;deepseek-v4-pro;gemini-2-5-flash;gemini-2-5-flash-lite;gemini-3-1-flash-lite;glm-4-6;qwen3-5-flash-02-23;qwen3-6-flash;qwen3-6-max-preview;qwen3-6-plus,DeepSeek;DeepSeek;Google;Google;Google;Z.ai;Qwen;Qwen;Qwen;Qwen
C1907,knn_microcluster,values_wishes,euclidean,KNN_k=3,discard,3,2.86537707,0.0669330669,0.0859816284,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M030;M035;M037,gpt-5-1;gpt-5-3-codex;gpt-5-5,OpenAI;OpenAI;OpenAI
C1908,density_optics,values_wishes,euclidean,OPTICS_xi=0.08,discard,5,4.10592014,0.0669330669,0.0859816284,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M046;M058;M059;M060;M083,grok-4-3;opus-4-5;opus-4-6;opus-4-7;sonnet-4-6,xAI;Anthropic;Anthropic;Anthropic;Anthropic
C1913,knn_microcluster,values_wishes,euclidean,KNN_k=7,discard,7,4.32657704,0.0679320679,0.0870368523,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M005;M027;M028;M031;M039;M055;M056,gemini-2-0-flash;gpt-4-1;gpt-4o;gpt-5-1-codex;gpt-5-codex;opus-3;opus-4-0,Google;OpenAI;OpenAI;OpenAI;OpenAI;Anthropic;Anthropic
C1924,knn_microcluster,values_wishes,euclidean,KNN_k=3,discard,3,2.99652575,0.0709290709,0.0903102093,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M027;M031;M039,gpt-4-1;gpt-5-1-codex;gpt-5-codex,OpenAI;OpenAI;OpenAI
C1925,knn_microcluster,values_wishes,euclidean,KNN_k=7,discard,7,4.27148323,0.0709290709,0.0903102093,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M029;M030;M032;M035;M037;M053;M054,gpt-5;gpt-5-1;gpt-5-2;gpt-5-3-codex;gpt-5-5;minimax-m2;minimax-m2-7,OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;MiniMax;MiniMax
C1928,knn_microcluster,values_wishes,euclidean,KNN_k=8,discard,8,4.395797,0.0719280719,0.0913449245,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M009;M011;M012;M013;M016;M021;M022;M024,gemini-2-5-flash;gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;glm-4-5;glm-4-6;glm-4-7,Google;Google;Google;Google;Google;Z.ai;Z.ai;Z.ai
